"Word","SUBTLEX.FREQ","BNC.FREQ","Celex.FREQ"
"sterna",0,17,0
"sterner",4,75,24
"sternest",3,18,3
"sternly",4,216,73
"sternness",1,17,6
"sterns",0,12,1
"sternum",39,40,7
"steroid",19,143,8
"steroids",110,217,20
"stetson",0,28,6
"stetsons",0,7,1
"steve",0,4358,215
"stew",267,345,73
"steward",89,772,145
"stewardess",133,66,64
"stewards",15,598,164
"stewardship",2,172,9
"stewed",18,70,42
"stewing",17,31,12
"stews",7,58,31
"stick",4136,4357,978
"sticker",138,184,28
"stickers",84,222,35
"stickier",2,6,0
"sticking",711,1067,281
"stickler",41,28,8
"sticklers",5,6,0
"sticks",626,1183,325
"sticky",266,842,191
"sties",0,10,6
"stiff",500,1560,465
"stiffen",10,109,28
"stiffened",6,359,60
"stiffens",10,29,4
"stiffer",11,116,14
"stiffest",2,18,0
"stiffly",2,463,117
"stiffness",9,240,50
"stiffs",46,29,1
"stifle",11,194,40
"stifled",19,286,55
"stifles",12,25,2
"stifling",17,214,59
"stigma",25,276,41
"stigmas",0,9,2
"stile",0,227,7
"stiles",1,47,10
"still",36992,74773,16293
"stillbirth",0,29,1
"stillbirths",4,22,2
"stillborn",15,59,14
"stilled",5,118,20
"stiller",0,8,1
"stillest",0,2,0
"stilling",1,22,4
"stillness",21,373,73
"stills",24,106,21
"stilly",3,4,0
"stilt",1,14,0
"stilted",8,101,18
"stilton",0,86,15
"stilts",17,86,18
"sting",289,579,95
"stinger",27,9,6
"stingers",25,5,0
"stinging",40,261,56
"stingless",0,9,0
"stingo",0,2,1
"stingray",4,27,1
"stingrays",1,9,1
"stings",75,111,13
"stingy",56,36,10
"stink",646,212,59
"stinker",99,34,9
"stinkers",7,7,1
"stinking",448,223,81
"stinks",599,119,12
"stinky",113,14,0
"stint",36,228,24
"stinted",0,9,0
"stinting",2,5,1
"stints",2,29,6
"stipend",22,53,9
"stipends",0,38,2
"stipple",1,8,4
"stippled",1,14,5
"stippling",10,10,0
"stir",274,1192,305
"stirred",122,950,250
"stirrer",4,22,3
"stirrers",0,4,1
"stirring",124,740,228
"stirrup",12,72,19
"stirrups",19,64,15
"stirs",34,102,22
"stitch",171,893,27
"stitched",50,211,45
"stitches",245,987,46
"stitching",31,206,24
"stoat",1,44,5
"stoats",0,26,3
"stock",1228,8086,1118
"stockade",72,78,24
"stockades",2,3,2
"stocked",62,319,40
"stockier",0,10,4
"stocking",129,587,97
"stockings",185,487,149
"stockist",0,71,0
"stockists",0,140,1
"stockman",1,52,24
"stockmen",1,15,2
"stockpile",21,91,27
"stockpiled",2,33,5
"stockpiles",5,55,15
"stockpot",1,4,3
"stockroom",26,16,1
"stockrooms",0,3,0
"stocks",192,1706,194
"stocky",6,192,55
"stockyard",9,5,2
"stockyards",11,5,3
"stodge",0,21,4
"stodgy",8,51,9
"stoic",17,54,28
"stoics",2,17,2
"stoke",10,611,28
"stoked",36,59,5
"stoker",6,78,7
"stokers",4,7,0
"stokes",1,197,45
"stoking",5,36,10
"stole",2628,934,187
"stolen",1677,2855,338
"stoles",2,6,1
"stolid",2,68,32
"stomach",1691,3027,721
"stomached",1,3,0
"stomachs",55,172,64
"stomp",97,36,12
"stomped",50,40,20
"stomping",51,49,13
"stomps",8,12,0
"stone",1158,8249,1542
"stoned",248,171,71
"stones",495,3278,629
"stonewall",6,12,12
"stonewalled",8,7,0
"stoneware",2,28,3
"stonework",1,158,21
"stonier",3,23,2
"stoning",4,27,9
"stony",14,377,118
"stood",1284,13265,3810
"stooge",56,22,10
"stooged",0,1,0
"stooges",18,33,9
"stooging",0,4,0
"stool",174,864,159
"stools",34,280,64
"stoop",113,167,47
"stooped",11,256,70
"stooping",10,105,30
"stoops",6,36,8
"stop",22076,15183,3135
"stopcock",0,43,2
"stopcocks",0,5,0
"stopgap",4,23,5
"stopgaps",1,3,0
"stoppage",12,143,15
"stopped",3786,9676,2605
"stopper",22,67,17
"stoppers",4,23,1
"stopping",1013,1683,318
"stoppings",0,3,1
"stops",1056,1601,350
"stopwatch",31,48,14
"storage",412,2965,376
"store",4040,4425,1015
"stored",169,2169,300
"storehouse",16,91,15
"storeroom",81,78,16
"storerooms",0,24,3
"stores",460,2414,316
"storey",13,409,36
"storeys",16,266,34
"storied",4,4,3
"stories",2175,4757,1098
"storing",40,426,88
"stork",40,91,13
"storks",6,38,7
"storm",1329,2371,502
"stormbound",0,3,0
"stormed",57,468,55
"stormier",0,3,0
"storming",36,234,38
"storms",104,501,86
"stormy",55,369,76
"story",11048,13676,2992
"stoup",1,16,0
"stoups",0,4,0
"stout",40,584,169
"stouter",0,31,6
"stoutest",1,11,7
"stoutly",2,90,22
"stoutness",1,4,0
"stove",377,615,299
"stovepipe",7,5,3
"stoves",12,167,70
"stow",33,137,28
"stowage",0,30,0
"stowed",33,119,25
"stowing",2,28,2
"stows",1,5,1
"strad",0,1,1
"straddle",24,56,12
"straddled",8,70,20
"straddles",2,47,8
"strads",0,0,1
"strafe",4,14,4
"strafed",5,24,5
"strafes",2,0,0
"strafing",10,24,6
"straggle",1,40,8
"straggled",2,25,10
"straggler",12,10,2
"stragglers",21,59,10
"straggles",0,5,0
"straggling",4,101,17
"straggly",3,62,17
"straight",5672,10007,2198
"straightedge",1,2,0
"straighten",472,234,104
"straightened",188,634,160
"straightens",6,21,14
"straighter",29,78,12
"straightest",7,18,4
"straightness",1,14,1
"straightway",0,9,6
"strain",354,2559,604
"strained",66,783,234
"strainer",12,27,12
"strainers",0,13,4
"straining",35,456,115
"strains",56,763,133
"strait",4,184,30
"straitened",0,31,4
"straitlaced",1,7,8
"straits",18,322,50
"strand",52,904,152
"stranded",146,546,77
"stranding",2,20,0
"strands",27,802,109
"strange",3964,6628,1810
"strangely",181,1016,272
"strangeness",18,140,62
"stranger",1299,1544,435
"strangers",728,968,395
"strangest",161,151,42
"strangle",217,108,28
"strangled",232,354,120
"strangles",17,23,4
"strangling",60,83,54
"strap",221,442,91
"strapless",19,28,4
"strapped",156,308,80
"strapping",45,98,27
"straps",64,449,73
"strata",10,403,76
"stratum",2,148,28
"straw",292,1438,397
"strawboard",0,7,0
"strawed",0,0,0
"straws",104,116,44
"stray",256,542,114
"strayed",48,206,50
"straying",7,112,28
"strays",59,88,26
"streak",253,443,104
"streaked",3,208,60
"streaker",3,7,9
"streaking",27,56,13
"streaks",44,158,45
"streaky",5,57,12
"stream",357,2573,673
"streamed",8,179,60
"streamer",1,32,6
"streamers",19,94,19
"streaming",41,362,131
"streamlet",12,5,6
"streamlets",0,4,2
"streamline",16,168,8
"streamlined",19,212,26
"streamlines",0,4,2
"streams",74,865,202
"street",5281,19614,4546
"streetcar",46,15,11
"streets",1578,4941,1216
"strength",1825,7156,1639
"strengthen",72,1203,192
"strengthened",18,1098,160
"strengthens",17,145,44
"strenuous",29,316,94
"stress",755,4870,668
"stressed",275,2398,195
"stresses",19,933,123
"stressful",126,342,0
"stressing",42,486,52
"stretch",604,2541,695
"stretcher",101,191,37
"stretchers",16,70,9
"stretches",44,653,204
"stretching",105,1223,291
"stretchy",19,25,3
"strew",2,20,12
"strewed",2,14,5
"strewing",1,24,5
"strewn",19,272,81
"strews",0,3,0
"strewth",1,34,1
"striate",0,14,0
"stricken",73,311,61
"strict",348,2069,362
"stricter",3,247,34
"strictest",35,101,17
"strictly",432,1988,404
"strictness",1,23,18
"stricture",2,159,7
"strictures",5,282,27
"strid",0,6,0
"stride",75,604,162
"strident",2,218,46
"strides",39,323,58
"striding",14,290,60
"strife",63,292,111
"strike",1736,5682,1438
"striker",19,1325,8
"strikers",16,410,64
"strikes",460,1734,515
"striking",214,2633,508
"string",595,2819,407
"stringent",6,488,58
"stringing",27,73,11
"strings",405,1453,179
"stringy",18,64,23
"strip",610,1964,382
"stripe",65,187,31
"striped",79,560,152
"stripes",209,572,97
"stripling",1,8,4
"striplings",0,4,1
"stripped",174,984,235
"stripper",259,84,5
"strippers",156,46,7
"stripping",64,330,54
"strips",81,903,124
"striptease",33,44,16
"stripy",7,43,2
"strive",66,357,72
"striven",4,62,12
"strives",10,84,16
"striving",24,388,93
"strode",3,726,128
"stroke",632,1644,349
"stroked",14,529,125
"strokes",116,714,153
"stroking",36,358,156
"stroll",206,510,87
"strolled",20,425,125
"strollers",4,21,13
"strolling",58,226,68
"strolls",16,36,11
"strong",4156,16126,2989
"strongbox",16,4,5
"stronger",937,2642,573
"strongest",240,1019,235
"stronghold",24,219,37
"strongholds",2,127,23
"strongly",336,4590,801
"strontium",3,24,5
"strop",8,14,3
"strophe",0,14,0
"stropped",0,2,0
"stroppy",1,37,4
"strops",0,4,0
"strove",7,172,44
"struck",805,4207,1010
"structure",510,13791,1571
"structured",32,1434,105
"structures",56,4495,372
"strudel",46,12,3
"struggle",671,4417,1020
"struggled",110,1351,260
"struggles",52,850,147
"struggling",302,1888,321
"strum",11,21,1
"strummed",0,17,5
"strumming",10,35,9
"strumpet",24,16,3
"strums",2,3,1
"strung",108,284,98
"strut",71,98,25
"struth",0,6,2
"struts",14,94,13
"strutted",2,53,15
"strutting",29,56,23
"strychnine",18,34,18
"stub",46,95,27
"stubbed",15,87,30
"stubbier",0,3,0
"stubbing",3,22,13
"stubble",16,206,50
"stubborn",506,429,133
"stubby",17,111,38
"stubs",41,75,23
"stucco",16,97,55
"stuccoed",0,19,5
"stuck",3283,3518,810
"stud",321,377,38
"studded",9,218,55
"studding",8,13,0
"student",2082,7659,1866
"students",1455,14602,3587
"studied",570,4049,765
"studies",417,13670,1257
"studious",6,61,19
"studs",47,149,35
"study",2397,22188,2502
"stuff",15337,7227,1206
"stuffed",417,947,285
"stuffing",154,329,72
"stuffs",34,56,13
"stuffy",144,188,75
"stumble",99,212,51
"stumbled",200,682,195
"stumbles",21,44,13
"stumbling",51,425,109
"stump",92,288,78
"stumped",59,102,30
"stumping",2,31,12
"stumps",27,213,65
"stumpy",4,40,17
"stun",83,85,8
"stung",75,359,60
"stunk",46,12,0
"stunned",183,828,170
"stunner",13,31,7
"stunners",0,6,1
"stunning",189,956,127
"stuns",4,15,2
"stunt",447,233,69
"stunted",15,147,50
"stunting",4,15,5
"stunts",96,96,21
"stupid",8456,3296,667
"stupor",18,96,25
"sturdier",1,13,8
"sturdy",69,471,119
"sturgeon",12,41,1
"stutter",92,59,16
"stuttered",10,58,10
"stutters",12,8,1
"sty",19,26,13
"stygian",0,21,6
"style",1474,10725,1574
"styled",6,254,25
"styleless",0,5,1
"styles",83,2007,334
"styling",41,396,28
"stylish",108,504,40
"stylist",43,129,11
"stylists",10,45,10
"stylized",12,79,75
"stylus",6,92,1
"stymie",1,7,1
"stymied",13,23,5
"styrene",1,17,4
"styx",2,17,10
"suave",34,72,26
"suavely",0,20,8
"sub",350,536,13
"subbed",6,10,0
"subbing",9,13,12
"subdue",41,114,24
"subdued",31,506,121
"subdues",0,5,3
"subject",1772,18198,2952
"subjects",346,7727,1014
"sublease",2,20,0
"subleased",1,3,0
"sublet",30,35,0
"sublime",68,277,49
"submerge",15,39,12
"submerged",39,407,104
"submerse",1,6,0
"submersed",0,4,0
"submit",261,1238,192
"submits",7,133,6
"suborn",1,4,0
"suborned",2,8,0
"subplot",6,6,0
"subplots",1,3,0
"subs",83,330,12
"subscribe",44,368,44
"subscribed",15,220,40
"subscribes",0,24,5
"subserve",0,9,0
"subserved",0,7,0
"subside",20,90,28
"subsides",11,46,12
"subsist",3,37,20
"subsists",0,22,4
"subsoil",3,65,15
"substance",337,2197,386
"substrate",2,323,0
"substrates",0,91,0
"subsume",0,27,4
"subsumed",2,163,15
"subsumes",1,15,1
"subtend",0,5,0
"subtends",0,6,3
"subtle",327,1813,393
"subtly",21,355,89
"subtract",23,140,44
"subtracts",0,8,2
"suburb",29,472,114
"suburbs",116,669,156
"subvert",17,112,20
"subverts",1,20,2
"subway",510,147,37
"subways",29,20,17
"succeed",473,2137,424
"succeeds",49,410,93
"success",1297,13403,1838
"succinct",10,111,17
"succour",4,68,12
"succoured",0,8,0
"succumb",19,176,36
"succumbed",31,253,55
"succumbs",4,27,8
"such",13715,75524,16880
"suchlike",4,63,18
"suck",1483,438,173
"sucked",494,628,170
"sucker",757,122,19
"suckers",224,74,18
"sucking",348,450,290
"suckle",5,42,8
"suckled",5,28,10
"suckles",3,7,0
"suckling",15,85,24
"sucklings",0,2,0
"sucks",1188,124,39
"sucrose",1,74,14
"suction",194,119,29
"sudan",0,471,68
"sudden",1670,3925,1070
"suds",22,31,22
"sudsy",2,7,5
"sue",746,2391,152
"sued",242,473,45
"suede",88,291,58
"sues",31,58,4
"suet",11,60,17
"suffer",1121,3481,732
"suffered",644,5394,770
"suffers",173,752,102
"suffice",50,542,68
"sufficed",12,57,15
"suffix",2,151,10
"suffrage",5,377,45
"suffuse",0,12,4
"suffused",0,94,20
"sugar",1476,3773,976
"sugared",7,46,10
"sugars",46,152,39
"suggest",1966,8916,1352
"suggests",252,6722,728
"suing",279,219,19
"suit",3188,5043,1106
"suitcase",660,585,220
"suite",743,1480,191
"suited",151,1606,315
"suites",78,253,18
"suiting",6,29,8
"suitor",55,84,17
"suitors",38,85,21
"suits",829,1553,353
"sulk",38,83,21
"sulked",1,43,20
"sulking",55,96,30
"sulks",6,34,21
"sulky",10,101,40
"sullen",27,244,108
"sullied",15,35,5
"sully",15,20,8
"sulphate",4,398,11
"sulphates",1,30,1
"sulphide",3,112,9
"sulphides",0,46,2
"sulphur",29,833,140
"sultan",82,462,27
"sultans",4,39,4
"sultry",12,119,12
"sum",419,4409,568
"summat",14,473,22
"summer",2953,11346,2165
"summered",0,5,0
"summers",88,382,67
"summit",118,2536,241
"summits",5,161,12
"summon",167,357,88
"summoned",142,934,200
"summons",75,702,80
"summonsed",0,30,0
"sump",14,62,5
"sumps",0,10,0
"sumptuous",16,227,51
"sums",83,1794,296
"sun",3055,11526,2689
"sunbaked",4,4,3
"sunbathe",10,47,8
"sunbathed",0,21,5
"sunbeam",17,44,10
"sunbeams",2,34,4
"sunblinds",0,2,0
"sunburn",27,61,35
"sunburned",20,15,13
"sunburnt",4,37,12
"sunburst",3,142,4
"sunbursts",0,6,2
"sundae",81,11,2
"sundaes",27,6,8
"sunday",66,9364,1400
"sundays",5,765,182
"sundeck",1,5,2
"sunder",2,9,0
"sundered",2,21,5
"sundew",0,14,1
"sundews",0,4,0
"sundown",156,31,33
"sundries",4,17,5
"sundry",13,184,49
"sunfish",3,11,2
"sung",110,647,106
"sunk",229,727,192
"sunken",39,232,58
"sunlamp",4,3,1
"sunless",4,35,18
"sunlight",214,1303,392
"sunlit",9,140,53
"sunned",0,5,5
"sunnier",3,22,4
"sunning",6,32,14
"sunny",264,996,203
"sunray",4,4,1
"sunrise",256,257,51
"sunroof",22,57,3
"sunroofs",0,5,1
"suns",34,82,39
"sunset",375,566,165
"sunsets",45,61,15
"sunshade",0,12,7
"sunshades",0,8,1
"sunshine",408,1313,302
"sunspot",6,25,2
"sunspots",9,31,4
"sunstroke",14,29,5
"suntan",48,76,10
"suntanned",6,28,2
"suntans",4,5,1
"suntrap",0,9,3
"suntraps",0,2,1
"sup",18,56,13
"super",747,1666,143
"superb",120,2085,295
"supers",4,3,0
"supine",3,109,27
"supped",5,21,5
"supper",898,1517,480
"suppers",10,72,14
"supping",4,27,3
"supplant",3,67,24
"supplants",1,6,1
"supple",27,181,59
"suppliant",0,18,8
"suppliants",0,14,1
"supplied",120,3378,370
"supplies",684,3199,530
"supply",873,9590,1462
"support",2489,29835,3265
"supports",103,1709,169
"suppose",5507,10712,2813
"supposed",12755,6505,1587
"suppress",73,561,144
"suppressed",33,751,190
"supra",0,35,0
"supreme",208,3339,421
"sups",1,5,2
"surcharge",11,117,14
"surcharged",0,13,0
"surcoat",0,11,0
"surcoats",0,8,0
"surd",0,1,0
"surds",0,0,0
"sure",40398,24595,5439
"surely",716,6352,1370
"sureness",0,30,7
"surer",12,49,27
"surest",14,56,20
"surf",251,267,113
"surface",890,9027,1721
"surfaced",42,362,40
"surfboard",45,24,0
"surfboards",14,9,5
"surfed",21,31,0
"surfeit",4,58,21
"surfer",70,60,5
"surfers",55,157,9
"surfing",210,204,15
"surfs",6,4,2
"surge",91,812,138
"surged",7,275,45
"surgeon",780,1052,146
"surgeons",175,613,58
"surges",19,87,10
"surging",16,174,44
"surly",35,98,43
"surmise",16,89,24
"surmised",8,75,25
"surmount",5,50,12
"surmounts",0,9,2
"surname",43,321,37
"surnames",5,117,13
"surpass",18,77,16
"surpassed",66,174,25
"surplice",1,26,6
"surplus",97,2091,401
"surprise",3954,5337,1089
"surprised",2669,5383,1196
"surreal",51,125,14
"surrey",8,1623,139
"surround",120,484,86
"surrounds",45,359,40
"surtax",2,14,11
"survey",198,8154,619
"surveyed",15,691,125
"surveys",25,1952,158
"survive",1514,3516,756
"survived",652,2718,500
"survives",86,585,121
"suspect",2079,2980,669
"suspects",588,707,112
"suspend",130,420,28
"suspends",4,29,2
"suspense",111,205,53
"sustain",131,1253,176
"sustained",177,2056,275
"sustains",15,105,16
"suture",75,93,4
"sutures",67,47,2
"svelte",5,14,4
"swab",102,43,18
"swabbed",21,18,0
"swabbing",11,9,2
"swabs",42,47,6
"swaddled",2,33,5
"swag",22,36,19
"swagged",0,6,0
"swagger",12,78,18
"swaggered",1,41,5
"swaggers",0,3,1
"swags",1,36,7
"swain",5,104,13
"swains",0,12,3
"swallow",533,818,222
"swallowed",332,1338,300
"swallows",66,235,48
"swam",119,427,128
"swami",26,18,12
"swamp",363,310,84
"swamped",80,293,60
"swamping",1,43,4
"swamps",38,154,60
"swampy",10,38,9
"swan",106,1086,92
"swank",16,17,1
"swanked",1,1,0
"swanking",0,7,0
"swanks",0,0,0
"swanky",13,17,6
"swanned",0,10,0
"swanning",3,28,4
"swans",59,345,46
"swansong",0,32,4
"swap",169,653,43
"swapped",32,205,35
"swapping",36,169,33
"swaps",4,130,4
"sward",0,44,12
"swarf",0,39,1
"swarm",60,127,56
"swarmed",18,118,45
"swarming",52,102,68
"swarms",18,71,30
"swarthy",17,71,28
"swash",2,24,0
"swashed",0,1,0
"swat",21,35,6
"swatch",12,69,5
"swatches",24,27,1
"swath",11,19,18
"swathe",0,127,4
"swathed",4,102,30
"swathes",0,72,0
"swathing",0,4,4
"swats",3,3,1
"swatted",13,17,5
"swatter",11,2,4
"swatting",9,21,7
"sway",97,379,102
"swayed",28,357,125
"swaying",32,350,127
"sways",6,27,8
"swazi",0,12,1
"swear",4315,891,264
"swearers",2,2,0
"swearing",118,399,90
"swears",115,81,24
"swearword",0,2,2
"swearwords",0,2,3
"sweat",1056,1355,517
"sweatband",4,4,3
"sweated",36,121,53
"sweater",690,606,196
"sweaters",104,168,70
"sweating",400,474,174
"sweats",80,77,10
"sweatshirt",117,126,7
"sweatshirts",11,52,6
"sweatshop",27,34,2
"sweatshops",10,19,3
"sweaty",211,224,70
"swede",0,146,15
"sweden",0,1671,399
"swedes",0,164,62
"swedish",4,987,275
"sweep",411,1055,261
"sweeper",27,152,13
"sweepers",8,32,8
"sweeping",161,1097,229
"sweepings",6,6,1
"sweeps",98,227,51
"sweepstake",10,19,3
"sweepstakes",31,4,5
"sweet",6006,3652,840
"sweetbreads",10,10,20
"sweeten",39,60,12
"sweetened",15,73,30
"sweetening",8,21,6
"sweetens",2,7,1
"sweeter",122,127,46
"sweetest",284,92,26
"sweetheart",2609,413,60
"sweethearts",113,41,5
"sweetie",2155,121,9
"sweeties",10,37,1
"sweetish",0,13,6
"sweetly",49,341,55
"sweetmeat",0,10,5
"sweetmeats",2,39,17
"sweetness",121,308,99
"sweets",106,753,156
"swell",880,588,158
"swelled",38,247,85
"swelling",159,481,174
"swellings",4,26,9
"swells",60,113,32
"swelter",2,5,0
"sweltered",0,6,0
"swept",238,2089,540
"swerve",30,65,23
"swerved",24,140,45
"swerves",4,24,6
"swerving",11,43,8
"swift",158,1274,206
"swifter",2,48,8
"swiftest",9,20,7
"swiftly",78,1231,268
"swiftness",4,43,19
"swifts",1,73,18
"swig",45,98,33
"swigged",0,17,10
"swigging",3,25,7
"swigs",4,7,2
"swill",44,42,10
"swilled",0,38,10
"swilling",7,31,17
"swills",0,6,3
"swim",1482,1462,429
"swimmer",142,172,41
"swimmers",51,154,16
"swimming",927,2768,490
"swims",71,181,42
"swimsuit",85,113,11
"swimsuits",22,24,4
"swindle",29,71,12
"swindled",31,24,5
"swindler",26,13,10
"swindlers",6,10,0
"swindles",2,10,4
"swindling",11,19,6
"swine",183,252,36
"swineherd",0,6,0
"swing",1064,1950,552
"swinge",0,0,0
"swinged",0,1,0
"swingeing",0,52,9
"swinger",35,20,23
"swingers",37,15,6
"swinging",274,980,271
"swings",173,425,127
"swinish",6,7,1
"swipe",75,81,13
"swiped",80,31,5
"swipes",7,22,1
"swiping",20,10,4
"swirl",40,137,41
"swirled",5,168,50
"swirling",41,320,96
"swirls",17,65,26
"swish",32,125,22
"swished",2,43,5
"swishes",6,9,1
"swishing",12,51,25
"swiss",16,1481,443
"switch",1225,3316,527
"switchback",1,29,10
"switchbacks",0,4,0
"switchblade",15,14,4
"switchblades",2,2,0
"switchboard",49,261,73
"switchboards",2,22,3
"switched",383,2075,390
"switches",129,658,127
"switchgear",0,18,0
"switching",147,1146,127
"swivel",17,178,64
"swivelled",0,159,30
"swivels",3,20,22
"swizzle",16,4,4
"swollen",161,710,232
"swoon",31,59,14
"swooned",10,18,10
"swooning",8,21,12
"swoons",3,3,0
"swoop",72,209,37
"swooped",24,191,40
"swooping",16,112,33
"swoops",4,45,7
"sword",1245,1477,237
"swordfish",31,93,16
"swordplay",23,3,2
"swords",206,410,68
"swordsman",60,25,0
"swordsmen",12,20,1
"swordstick",0,2,1
"swore",442,549,124
"sworn",486,642,94
"swot",1,47,9
"swots",0,6,1
"swotted",0,4,0
"swotting",1,11,2
"swum",20,55,21
"swung",99,1801,380
"sylph",0,4,0
"sylphs",0,4,0
"sylvan",1,25,6
"symbol",432,1793,420
"symbols",120,1300,231
"symptom",94,570,109
"symptoms",391,3128,326
"sync",84,24,4
"syndic",0,5,0
"syndics",0,11,1
"syndrome",231,1225,92
"syndromes",3,78,4
"synod",1,304,51
"synods",0,40,1
"syntax",17,582,46
"syria",1,889,97
"syrian",0,514,64
"syrians",0,105,35
"syringe",94,193,29
"syringed",0,5,0
"syrup",250,257,113
"syrups",3,9,7
"system",4500,44674,5352
"systems",729,17276,1332
"ta",90,4650,522
"tab",258,322,26
"tabard",0,37,3
"tabards",0,3,0
"tabbies",2,5,0
"tabby",14,77,8
"table",5136,20200,3645
"tableau",8,204,25
"tableaux",1,80,7
"tabled",1,255,10
"tables",591,2937,563
"tablet",72,349,48
"tablets",71,926,158
"tabling",3,19,2
"tabloid",55,394,16
"tabloids",45,249,8
"taboo",55,335,89
"tabooed",0,7,5
"taboos",12,153,46
"tabor",1,27,29
"tabs",103,188,29
"tacit",7,299,53
"tack",90,528,46
"tacked",10,146,25
"tacking",2,91,10
"tackle",199,2126,525
"tackled",37,739,95
"tackles",15,213,41
"tackling",24,730,115
"tacks",25,52,11
"tacky",119,118,18
"tact",50,246,76
"tactful",24,180,65
"tactic",73,419,101
"tactics",225,1424,331
"tactile",18,140,30
"tactless",13,75,30
"tactual",0,7,0
"tadpole",24,129,4
"tadpoles",16,110,20
"taffrail",2,9,1
"taffy",45,31,1
"tag",544,662,102
"tagged",94,158,25
"tagging",45,96,18
"tags",175,288,42
"tail",1149,2686,571
"tailback",7,12,4
"tailbacks",0,28,0
"tailboard",0,16,1
"tailcoat",1,15,5
"tailcoats",2,4,0
"tailed",66,161,25
"tailgate",22,13,9
"tailing",78,44,20
"tailless",1,21,1
"tailor",201,420,47
"tailored",25,506,60
"tailors",15,126,16
"tailpiece",0,35,2
"tails",204,563,122
"tailspin",10,12,1
"tailwind",6,13,0
"taint",35,84,18
"tainted",70,179,35
"tainting",3,9,1
"taintless",0,3,0
"taints",2,10,1
"taiwan",0,801,60
"take",77165,71735,13804
"taken",6935,35554,6071
"taker",43,58,9
"takers",51,132,17
"takes",5684,11823,2167
"taking",11683,22278,3773
"takings",8,193,24
"talc",10,36,6
"talcum",34,40,21
"tale",563,2099,313
"talent",1279,2095,431
"talents",231,885,208
"tales",286,1280,259
"talk",41204,16980,4671
